REFERENCE	 DEGRADED	 PESQMOS	 MOSLQO	 SAMPLE_FREQ	 MODE
../data/speech/test/clean_test/MGRT0_SX190.wav	 ../data/speech/test/noisy_test/destroyerengine/m5dB/MGRT0_SX190.wav	 1.418	 1.291	 16000	nb16000
../data/speech/test/clean_test/FELC0_SX216.wav	 ../data/speech/test/noisy_test/destroyerengine/m5dB/FELC0_SX216.wav	 1.067	 1.177	 16000	nb16000
../data/speech/test/clean_test/FELC0_SX306.wav	 ../data/speech/test/noisy_test/destroyerengine/m5dB/FELC0_SX306.wav	 1.151	 1.200	 16000	nb16000
../data/speech/test/clean_test/MCMJ0_SX104.wav	 ../data/speech/test/noisy_test/destroyerengine/m5dB/MCMJ0_SX104.wav	 1.982	 1.618	 16000	nb16000
../data/speech/test/clean_test/FDHC0_SX389.wav	 ../data/speech/test/noisy_test/destroyerengine/m5dB/FDHC0_SX389.wav	 1.096	 1.185	 16000	nb16000
../data/speech/test/clean_test/FELC0_SI2016.wav	 ../data/speech/test/noisy_test/destroyerengine/m5dB/FELC0_SI2016.wav	 1.400	 1.284	 16000	nb16000
../data/speech/test/clean_test/FMGD0_SI934.wav	 ../data/speech/test/noisy_test/destroyerengine/m5dB/FMGD0_SI934.wav	 1.338	 1.260	 16000	nb16000
../data/speech/test/clean_test/FMGD0_SI2194.wav	 ../data/speech/test/noisy_test/destroyerengine/m5dB/FMGD0_SI2194.wav	 1.156	 1.201	 16000	nb16000
../data/speech/test/clean_test/FDHC0_SI929.wav	 ../data/speech/test/noisy_test/destroyerengine/m5dB/FDHC0_SI929.wav	 1.091	 1.183	 16000	nb16000
../data/speech/test/clean_test/FELC0_SI1386.wav	 ../data/speech/test/noisy_test/destroyerengine/m5dB/FELC0_SI1386.wav	 1.370	 1.272	 16000	nb16000
../data/speech/test/clean_test/MGRT0_SI2080.wav	 ../data/speech/test/noisy_test/destroyerengine/m5dB/MGRT0_SI2080.wav	 1.618	 1.383	 16000	nb16000
../data/speech/test/clean_test/MCMJ0_SX194.wav	 ../data/speech/test/noisy_test/destroyerengine/m5dB/MCMJ0_SX194.wav	 1.675	 1.414	 16000	nb16000
../data/speech/test/clean_test/FMGD0_SX304.wav	 ../data/speech/test/noisy_test/destroyerengine/m5dB/FMGD0_SX304.wav	 1.150	 1.199	 16000	nb16000
../data/speech/test/clean_test/FDHC0_SX209.wav	 ../data/speech/test/noisy_test/destroyerengine/m5dB/FDHC0_SX209.wav	 1.095	 1.184	 16000	nb16000
../data/speech/test/clean_test/MDAB0_SX229.wav	 ../data/speech/test/noisy_test/destroyerengine/m5dB/MDAB0_SX229.wav	 1.360	 1.268	 16000	nb16000
../data/speech/test/clean_test/FMGD0_SX124.wav	 ../data/speech/test/noisy_test/destroyerengine/m5dB/FMGD0_SX124.wav	 1.695	 1.425	 16000	nb16000
../data/speech/test/clean_test/FELC0_SX396.wav	 ../data/speech/test/noisy_test/destroyerengine/m5dB/FELC0_SX396.wav	 1.259	 1.233	 16000	nb16000
../data/speech/test/clean_test/FELC0_SX36.wav	 ../data/speech/test/noisy_test/destroyerengine/m5dB/FELC0_SX36.wav	 1.201	 1.214	 16000	nb16000
../data/speech/test/clean_test/FMGD0_SI1564.wav	 ../data/speech/test/noisy_test/destroyerengine/m5dB/FMGD0_SI1564.wav	 1.313	 1.251	 16000	nb16000
../data/speech/test/clean_test/FDHC0_SX29.wav	 ../data/speech/test/noisy_test/destroyerengine/m5dB/FDHC0_SX29.wav	 1.009	 1.163	 16000	nb16000
../data/speech/test/clean_test/MGRT0_SX100.wav	 ../data/speech/test/noisy_test/destroyerengine/m5dB/MGRT0_SX100.wav	 1.495	 1.324	 16000	nb16000
../data/speech/test/clean_test/MGRT0_SI820.wav	 ../data/speech/test/noisy_test/destroyerengine/m5dB/MGRT0_SI820.wav	 1.564	 1.356	 16000	nb16000
../data/speech/test/clean_test/MCMJ0_SX284.wav	 ../data/speech/test/noisy_test/destroyerengine/m5dB/MCMJ0_SX284.wav	 1.746	 1.455	 16000	nb16000
../data/speech/test/clean_test/MGRT0_SX280.wav	 ../data/speech/test/noisy_test/destroyerengine/m5dB/MGRT0_SX280.wav	 1.475	 1.315	 16000	nb16000
../data/speech/test/clean_test/MGRT0_SX370.wav	 ../data/speech/test/noisy_test/destroyerengine/m5dB/MGRT0_SX370.wav	 1.388	 1.279	 16000	nb16000
../data/speech/test/clean_test/MDAB0_SI1039.wav	 ../data/speech/test/noisy_test/destroyerengine/m5dB/MDAB0_SI1039.wav	 1.304	 1.248	 16000	nb16000
../data/speech/test/clean_test/FDHC0_SX299.wav	 ../data/speech/test/noisy_test/destroyerengine/m5dB/FDHC0_SX299.wav	 0.926	 1.145	 16000	nb16000
../data/speech/test/clean_test/FDHC0_SI2189.wav	 ../data/speech/test/noisy_test/destroyerengine/m5dB/FDHC0_SI2189.wav	 0.904	 1.140	 16000	nb16000
../data/speech/test/clean_test/MDAB0_SI2299.wav	 ../data/speech/test/noisy_test/destroyerengine/m5dB/MDAB0_SI2299.wav	 1.215	 1.219	 16000	nb16000
../data/speech/test/clean_test/MCMJ0_SX14.wav	 ../data/speech/test/noisy_test/destroyerengine/m5dB/MCMJ0_SX14.wav	 1.633	 1.391	 16000	nb16000
../data/speech/test/clean_test/MDAB0_SX139.wav	 ../data/speech/test/noisy_test/destroyerengine/m5dB/MDAB0_SX139.wav	 1.006	 1.162	 16000	nb16000
../data/speech/test/clean_test/FMGD0_SX214.wav	 ../data/speech/test/noisy_test/destroyerengine/m5dB/FMGD0_SX214.wav	 1.474	 1.315	 16000	nb16000
../data/speech/test/clean_test/MCMJ0_SI1094.wav	 ../data/speech/test/noisy_test/destroyerengine/m5dB/MCMJ0_SI1094.wav	 1.601	 1.374	 16000	nb16000
../data/speech/test/clean_test/MDAB0_SI1669.wav	 ../data/speech/test/noisy_test/destroyerengine/m5dB/MDAB0_SI1669.wav	 1.547	 1.348	 16000	nb16000
../data/speech/test/clean_test/MCMJ0_SI464.wav	 ../data/speech/test/noisy_test/destroyerengine/m5dB/MCMJ0_SI464.wav	 1.861	 1.529	 16000	nb16000
../data/speech/test/clean_test/FELC0_SI756.wav	 ../data/speech/test/noisy_test/destroyerengine/m5dB/FELC0_SI756.wav	 1.408	 1.287	 16000	nb16000
../data/speech/test/clean_test/MDAB0_SX409.wav	 ../data/speech/test/noisy_test/destroyerengine/m5dB/MDAB0_SX409.wav	 1.450	 1.304	 16000	nb16000
../data/speech/test/clean_test/MGRT0_SX10.wav	 ../data/speech/test/noisy_test/destroyerengine/m5dB/MGRT0_SX10.wav	 1.584	 1.366	 16000	nb16000
../data/speech/test/clean_test/MCMJ0_SX374.wav	 ../data/speech/test/noisy_test/destroyerengine/m5dB/MCMJ0_SX374.wav	 1.527	 1.338	 16000	nb16000
../data/speech/test/clean_test/FDHC0_SX119.wav	 ../data/speech/test/noisy_test/destroyerengine/m5dB/FDHC0_SX119.wav	 1.464	 1.310	 16000	nb16000
../data/speech/test/clean_test/MCMJ0_SI602.wav	 ../data/speech/test/noisy_test/destroyerengine/m5dB/MCMJ0_SI602.wav	 1.675	 1.413	 16000	nb16000
../data/speech/test/clean_test/MGRT0_SI1450.wav	 ../data/speech/test/noisy_test/destroyerengine/m5dB/MGRT0_SI1450.wav	 1.604	 1.376	 16000	nb16000
../data/speech/test/clean_test/MDAB0_SX49.wav	 ../data/speech/test/noisy_test/destroyerengine/m5dB/MDAB0_SX49.wav	 1.369	 1.272	 16000	nb16000
../data/speech/test/clean_test/MDAB0_SX319.wav	 ../data/speech/test/noisy_test/destroyerengine/m5dB/MDAB0_SX319.wav	 1.119	 1.191	 16000	nb16000
../data/speech/test/clean_test/FMGD0_SX34.wav	 ../data/speech/test/noisy_test/destroyerengine/m5dB/FMGD0_SX34.wav	 1.327	 1.256	 16000	nb16000
../data/speech/test/clean_test/FMGD0_SX394.wav	 ../data/speech/test/noisy_test/destroyerengine/m5dB/FMGD0_SX394.wav	 1.362	 1.269	 16000	nb16000
../data/speech/test/clean_test/FDHC0_SI1559.wav	 ../data/speech/test/noisy_test/destroyerengine/m5dB/FDHC0_SI1559.wav	 1.061	 1.176	 16000	nb16000
../data/speech/test/clean_test/FELC0_SX126.wav	 ../data/speech/test/noisy_test/destroyerengine/m5dB/FELC0_SX126.wav	 1.162	 1.203	 16000	nb16000
../data/speech/test/clean/MGRT0_SX190.wav	 ../spectrum/speech/test/noisy/destroyerengine/m5dB/FELC0_SI756_sample_spectrum_spectrum.wav	 2.163	 1.773	 16000	nb16000
../data/speech/test/clean/FELC0_SX216.wav	 ../spectrum/speech/test/noisy/destroyerengine/m5dB/FELC0_SX216_sample_spectrum_spectrum.wav	 1.789	 1.482	 16000	nb16000
../data/speech/test/clean/FELC0_SX306.wav	 ../spectrum/speech/test/noisy/destroyerengine/m5dB/MDAB0_SX409_sample_spectrum_spectrum.wav	 1.066	 1.177	 16000	nb16000
../data/speech/test/clean/MCMJ0_SX104.wav	 ../spectrum/speech/test/noisy/destroyerengine/m5dB/FELC0_SI2016_sample_spectrum_spectrum.wav	 1.756	 1.461	 16000	nb16000
../data/speech/test/clean/FDHC0_SX389.wav	 ../spectrum/speech/test/noisy/destroyerengine/m5dB/MDAB0_SX139_sample_spectrum_spectrum.wav	 1.473	 1.314	 16000	nb16000
../data/speech/test/clean/FELC0_SI2016.wav	 ../spectrum/speech/test/noisy/destroyerengine/m5dB/MGRT0_SX370_sample_spectrum_spectrum.wav	 1.292	 1.244	 16000	nb16000
../data/speech/test/clean/FMGD0_SI934.wav	 ../spectrum/speech/test/noisy/destroyerengine/m5dB/FDHC0_SX209_sample_spectrum_spectrum.wav	 2.030	 1.656	 16000	nb16000
../data/speech/test/clean/FMGD0_SI2194.wav	 ../spectrum/speech/test/noisy/destroyerengine/m5dB/FMGD0_SX34_sample_spectrum_spectrum.wav	 1.442	 1.301	 16000	nb16000
../data/speech/test/clean/FDHC0_SI929.wav	 ../spectrum/speech/test/noisy/destroyerengine/m5dB/MGRT0_SI820_sample_spectrum_spectrum.wav	 1.797	 1.486	 16000	nb16000
../data/speech/test/clean/FELC0_SI1386.wav	 ../spectrum/speech/test/noisy/destroyerengine/m5dB/FDHC0_SI2189_sample_spectrum_spectrum.wav	 1.280	 1.240	 16000	nb16000
../data/speech/test/clean/MGRT0_SI2080.wav	 ../spectrum/speech/test/noisy/destroyerengine/m5dB/FMGD0_SI1564_sample_spectrum_spectrum.wav	 1.072	 1.178	 16000	nb16000
../data/speech/test/clean/MCMJ0_SX194.wav	 ../spectrum/speech/test/noisy/destroyerengine/m5dB/FMGD0_SX214_sample_spectrum_spectrum.wav	 0.863	 1.132	 16000	nb16000
../data/speech/test/clean/FMGD0_SX304.wav	 ../spectrum/speech/test/noisy/destroyerengine/m5dB/MDAB0_SX49_sample_spectrum_spectrum.wav	 2.790	 2.517	 16000	nb16000
../data/speech/test/clean/FDHC0_SX209.wav	 ../spectrum/speech/test/noisy/destroyerengine/m5dB/FDHC0_SX299_sample_spectrum_spectrum.wav	 0.736	 1.110	 16000	nb16000
../data/speech/test/clean/MDAB0_SX229.wav	 ../spectrum/speech/test/noisy/destroyerengine/m5dB/MGRT0_SI2080_sample_spectrum_spectrum.wav	 1.616	 1.382	 16000	nb16000
../data/speech/test/clean/FMGD0_SX124.wav	 ../spectrum/speech/test/noisy/destroyerengine/m5dB/FMGD0_SI934_sample_spectrum_spectrum.wav	 2.124	 1.737	 16000	nb16000
../data/speech/test/clean/FELC0_SX396.wav	 ../spectrum/speech/test/noisy/destroyerengine/m5dB/FMGD0_SX124_sample_spectrum_spectrum.wav	 1.056	 1.174	 16000	nb16000
../data/speech/test/clean/FELC0_SX36.wav	 ../spectrum/speech/test/noisy/destroyerengine/m5dB/MGRT0_SX280_sample_spectrum_spectrum.wav	 0.917	 1.143	 16000	nb16000
../data/speech/test/clean/FMGD0_SI1564.wav	 ../spectrum/speech/test/noisy/destroyerengine/m5dB/MGRT0_SX10_sample_spectrum_spectrum.wav	 0.997	 1.160	 16000	nb16000
../data/speech/test/clean/FDHC0_SX29.wav	 ../spectrum/speech/test/noisy/destroyerengine/m5dB/FDHC0_SI929_sample_spectrum_spectrum.wav	 1.372	 1.273	 16000	nb16000
../data/speech/test/clean/MGRT0_SX100.wav	 ../spectrum/speech/test/noisy/destroyerengine/m5dB/MGRT0_SX190_sample_spectrum_spectrum.wav	 2.202	 1.810	 16000	nb16000
../data/speech/test/clean/MGRT0_SI820.wav	 ../spectrum/speech/test/noisy/destroyerengine/m5dB/MGRT0_SX100_sample_spectrum_spectrum.wav	 1.944	 1.588	 16000	nb16000
../data/speech/test/clean/MCMJ0_SX284.wav	 ../spectrum/speech/test/noisy/destroyerengine/m5dB/MCMJ0_SX284_sample_spectrum_spectrum.wav	 2.284	 1.891	 16000	nb16000
../data/speech/test/clean/MGRT0_SX280.wav	 ../spectrum/speech/test/noisy/destroyerengine/m5dB/MGRT0_SI1450_sample_spectrum_spectrum.wav	 1.805	 1.492	 16000	nb16000
../data/speech/test/clean/MGRT0_SX370.wav	 ../spectrum/speech/test/noisy/destroyerengine/m5dB/FELC0_SI1386_sample_spectrum_spectrum.wav	 1.579	 1.363	 16000	nb16000
../data/speech/test/clean/MDAB0_SI1039.wav	 ../spectrum/speech/test/noisy/destroyerengine/m5dB/FELC0_SX126_sample_spectrum_spectrum.wav	 2.219	 1.827	 16000	nb16000
../data/speech/test/clean/FDHC0_SX299.wav	 ../spectrum/speech/test/noisy/destroyerengine/m5dB/FMGD0_SX394_sample_spectrum_spectrum.wav	 0.496	 1.077	 16000	nb16000
../data/speech/test/clean/FDHC0_SI2189.wav	 ../spectrum/speech/test/noisy/destroyerengine/m5dB/MCMJ0_SX14_sample_spectrum_spectrum.wav	 1.130	 1.194	 16000	nb16000
../data/speech/test/clean/MDAB0_SI2299.wav	 ../spectrum/speech/test/noisy/destroyerengine/m5dB/FDHC0_SI1559_sample_spectrum_spectrum.wav	 1.368	 1.271	 16000	nb16000
../data/speech/test/clean/MCMJ0_SX14.wav	 ../spectrum/speech/test/noisy/destroyerengine/m5dB/MDAB0_SX229_sample_spectrum_spectrum.wav	 1.096	 1.185	 16000	nb16000
../data/speech/test/clean/MDAB0_SX139.wav	 ../spectrum/speech/test/noisy/destroyerengine/m5dB/MCMJ0_SX374_sample_spectrum_spectrum.wav	 0.552	 1.084	 16000	nb16000
../data/speech/test/clean/FMGD0_SX214.wav	 ../spectrum/speech/test/noisy/destroyerengine/m5dB/FDHC0_SX29_sample_spectrum_spectrum.wav	 1.399	 1.284	 16000	nb16000
../data/speech/test/clean/MCMJ0_SI1094.wav	 ../spectrum/speech/test/noisy/destroyerengine/m5dB/FDHC0_SX119_sample_spectrum_spectrum.wav	 1.305	 1.249	 16000	nb16000
../data/speech/test/clean/MDAB0_SI1669.wav	 ../spectrum/speech/test/noisy/destroyerengine/m5dB/MDAB0_SI1039_sample_spectrum_spectrum.wav	 1.485	 1.319	 16000	nb16000
../data/speech/test/clean/MCMJ0_SI464.wav	 ../spectrum/speech/test/noisy/destroyerengine/m5dB/MCMJ0_SI1094_sample_spectrum_spectrum.wav	 1.196	 1.213	 16000	nb16000
../data/speech/test/clean/FELC0_SI756.wav	 ../spectrum/speech/test/noisy/destroyerengine/m5dB/FMGD0_SX304_sample_spectrum_spectrum.wav	 2.519	 2.159	 16000	nb16000
../data/speech/test/clean/MDAB0_SX409.wav	 ../spectrum/speech/test/noisy/destroyerengine/m5dB/MDAB0_SI2299_sample_spectrum_spectrum.wav	 0.732	 1.109	 16000	nb16000
../data/speech/test/clean/MGRT0_SX10.wav	 ../spectrum/speech/test/noisy/destroyerengine/m5dB/MCMJ0_SI602_sample_spectrum_spectrum.wav	 1.684	 1.418	 16000	nb16000
../data/speech/test/clean/MCMJ0_SX374.wav	 ../spectrum/speech/test/noisy/destroyerengine/m5dB/MDAB0_SI1669_sample_spectrum_spectrum.wav	 1.497	 1.325	 16000	nb16000
../data/speech/test/clean/FDHC0_SX119.wav	 ../spectrum/speech/test/noisy/destroyerengine/m5dB/FMGD0_SI2194_sample_spectrum_spectrum.wav	 1.261	 1.234	 16000	nb16000
../data/speech/test/clean/MCMJ0_SI602.wav	 ../spectrum/speech/test/noisy/destroyerengine/m5dB/MCMJ0_SX194_sample_spectrum_spectrum.wav	 0.597	 1.089	 16000	nb16000
../data/speech/test/clean/MGRT0_SI1450.wav	 ../spectrum/speech/test/noisy/destroyerengine/m5dB/FELC0_SX396_sample_spectrum_spectrum.wav	 0.867	 1.133	 16000	nb16000
../data/speech/test/clean/MDAB0_SX49.wav	 ../spectrum/speech/test/noisy/destroyerengine/m5dB/FDHC0_SX389_sample_spectrum_spectrum.wav	 1.622	 1.385	 16000	nb16000
../data/speech/test/clean/MDAB0_SX319.wav	 ../spectrum/speech/test/noisy/destroyerengine/m5dB/FELC0_SX306_sample_spectrum_spectrum.wav	 1.066	 1.177	 16000	nb16000
../data/speech/test/clean/FMGD0_SX34.wav	 ../spectrum/speech/test/noisy/destroyerengine/m5dB/MDAB0_SX319_sample_spectrum_spectrum.wav	 1.160	 1.202	 16000	nb16000
../data/speech/test/clean/FMGD0_SX394.wav	 ../spectrum/speech/test/noisy/destroyerengine/m5dB/FELC0_SX36_sample_spectrum_spectrum.wav	 1.376	 1.274	 16000	nb16000
../data/speech/test/clean/FDHC0_SI1559.wav	 ../spectrum/speech/test/noisy/destroyerengine/m5dB/MCMJ0_SI464_sample_spectrum_spectrum.wav	 0.924	 1.144	 16000	nb16000
../data/speech/test/clean/FELC0_SX126.wav	 ../spectrum/speech/test/noisy/destroyerengine/m5dB/MCMJ0_SX104_sample_spectrum_spectrum.wav	 1.329	 1.257	 16000	nb16000
../data/speech/test/clean/MGRT0_SX190.wav	 ../spectrum/speech/test/noisy/destroyerengine/0dB/FELC0_SI756_sample_spectrum_spectrum.wav	 1.298	 1.246	 16000	nb16000
../data/speech/test/clean/FELC0_SX216.wav	 ../spectrum/speech/test/noisy/destroyerengine/0dB/FELC0_SX216_sample_spectrum_spectrum.wav	 1.548	 1.348	 16000	nb16000
../data/speech/test/clean/FELC0_SX306.wav	 ../spectrum/speech/test/noisy/destroyerengine/0dB/MDAB0_SX409_sample_spectrum_spectrum.wav	 1.659	 1.405	 16000	nb16000
../data/speech/test/clean/MCMJ0_SX104.wav	 ../spectrum/speech/test/noisy/destroyerengine/0dB/FELC0_SI2016_sample_spectrum_spectrum.wav	 0.990	 1.159	 16000	nb16000
../data/speech/test/clean/FDHC0_SX389.wav	 ../spectrum/speech/test/noisy/destroyerengine/0dB/MDAB0_SX139_sample_spectrum_spectrum.wav	 0.774	 1.116	 16000	nb16000
../data/speech/test/clean/FELC0_SI2016.wav	 ../spectrum/speech/test/noisy/destroyerengine/0dB/MGRT0_SX370_sample_spectrum_spectrum.wav	 1.413	 1.289	 16000	nb16000
../data/speech/test/clean/FMGD0_SI934.wav	 ../spectrum/speech/test/noisy/destroyerengine/0dB/FDHC0_SX209_sample_spectrum_spectrum.wav	 2.090	 1.707	 16000	nb16000
../data/speech/test/clean/FMGD0_SI2194.wav	 ../spectrum/speech/test/noisy/destroyerengine/0dB/FMGD0_SX34_sample_spectrum_spectrum.wav	 1.870	 1.535	 16000	nb16000
../data/speech/test/clean/FDHC0_SI929.wav	 ../spectrum/speech/test/noisy/destroyerengine/0dB/MGRT0_SI820_sample_spectrum_spectrum.wav	 0.934	 1.146	 16000	nb16000
../data/speech/test/clean/FELC0_SI1386.wav	 ../spectrum/speech/test/noisy/destroyerengine/0dB/FDHC0_SI2189_sample_spectrum_spectrum.wav	 0.497	 1.077	 16000	nb16000
../data/speech/test/clean/MGRT0_SI2080.wav	 ../spectrum/speech/test/noisy/destroyerengine/0dB/FMGD0_SI1564_sample_spectrum_spectrum.wav	 0.725	 1.108	 16000	nb16000
../data/speech/test/clean/MCMJ0_SX194.wav	 ../spectrum/speech/test/noisy/destroyerengine/0dB/FMGD0_SX214_sample_spectrum_spectrum.wav	 0.702	 1.104	 16000	nb16000
../data/speech/test/clean/FMGD0_SX304.wav	 ../spectrum/speech/test/noisy/destroyerengine/0dB/MDAB0_SX49_sample_spectrum_spectrum.wav	 1.196	 1.213	 16000	nb16000
../data/speech/test/clean/FDHC0_SX209.wav	 ../spectrum/speech/test/noisy/destroyerengine/0dB/FDHC0_SX299_sample_spectrum_spectrum.wav	 0.943	 1.148	 16000	nb16000
../data/speech/test/clean/MDAB0_SX229.wav	 ../spectrum/speech/test/noisy/destroyerengine/0dB/MGRT0_SI2080_sample_spectrum_spectrum.wav	 1.320	 1.254	 16000	nb16000
../data/speech/test/clean/FMGD0_SX124.wav	 ../spectrum/speech/test/noisy/destroyerengine/0dB/FMGD0_SI934_sample_spectrum_spectrum.wav	 1.789	 1.481	 16000	nb16000
../data/speech/test/clean/FELC0_SX396.wav	 ../spectrum/speech/test/noisy/destroyerengine/0dB/FMGD0_SX124_sample_spectrum_spectrum.wav	 1.661	 1.406	 16000	nb16000
../data/speech/test/clean/FELC0_SX36.wav	 ../spectrum/speech/test/noisy/destroyerengine/0dB/MGRT0_SX280_sample_spectrum_spectrum.wav	 1.720	 1.439	 16000	nb16000
../data/speech/test/clean/FMGD0_SI1564.wav	 ../spectrum/speech/test/noisy/destroyerengine/0dB/MGRT0_SX10_sample_spectrum_spectrum.wav	 2.365	 1.978	 16000	nb16000
../data/speech/test/clean/FDHC0_SX29.wav	 ../spectrum/speech/test/noisy/destroyerengine/0dB/FDHC0_SI929_sample_spectrum_spectrum.wav	 1.565	 1.356	 16000	nb16000
../data/speech/test/clean/MGRT0_SX100.wav	 ../spectrum/speech/test/noisy/destroyerengine/0dB/MGRT0_SX190_sample_spectrum_spectrum.wav	 0.875	 1.134	 16000	nb16000
../data/speech/test/clean/MGRT0_SI820.wav	 ../spectrum/speech/test/noisy/destroyerengine/0dB/MGRT0_SX100_sample_spectrum_spectrum.wav	 2.023	 1.650	 16000	nb16000
../data/speech/test/clean/MCMJ0_SX284.wav	 ../spectrum/speech/test/noisy/destroyerengine/0dB/MCMJ0_SX284_sample_spectrum_spectrum.wav	 1.461	 1.309	 16000	nb16000
../data/speech/test/clean/MGRT0_SX280.wav	 ../spectrum/speech/test/noisy/destroyerengine/0dB/MGRT0_SI1450_sample_spectrum_spectrum.wav	 1.824	 1.504	 16000	nb16000
../data/speech/test/clean/MGRT0_SX370.wav	 ../spectrum/speech/test/noisy/destroyerengine/0dB/FELC0_SI1386_sample_spectrum_spectrum.wav	 1.988	 1.622	 16000	nb16000
../data/speech/test/clean/MDAB0_SI1039.wav	 ../spectrum/speech/test/noisy/destroyerengine/0dB/FELC0_SX126_sample_spectrum_spectrum.wav	 0.844	 1.128	 16000	nb16000
../data/speech/test/clean/FDHC0_SX299.wav	 ../spectrum/speech/test/noisy/destroyerengine/0dB/FMGD0_SX394_sample_spectrum_spectrum.wav	 0.327	 1.060	 16000	nb16000
../data/speech/test/clean/FDHC0_SI2189.wav	 ../spectrum/speech/test/noisy/destroyerengine/0dB/MCMJ0_SX14_sample_spectrum_spectrum.wav	 0.422	 1.069	 16000	nb16000
../data/speech/test/clean/MDAB0_SI2299.wav	 ../spectrum/speech/test/noisy/destroyerengine/0dB/FDHC0_SI1559_sample_spectrum_spectrum.wav	 1.070	 1.178	 16000	nb16000
../data/speech/test/clean/MCMJ0_SX14.wav	 ../spectrum/speech/test/noisy/destroyerengine/0dB/MDAB0_SX229_sample_spectrum_spectrum.wav	 1.130	 1.194	 16000	nb16000
../data/speech/test/clean/MDAB0_SX139.wav	 ../spectrum/speech/test/noisy/destroyerengine/0dB/MCMJ0_SX374_sample_spectrum_spectrum.wav	 0.472	 1.074	 16000	nb16000
../data/speech/test/clean/FMGD0_SX214.wav	 ../spectrum/speech/test/noisy/destroyerengine/0dB/FDHC0_SX29_sample_spectrum_spectrum.wav	 2.512	 2.149	 16000	nb16000
../data/speech/test/clean/MCMJ0_SI1094.wav	 ../spectrum/speech/test/noisy/destroyerengine/0dB/FDHC0_SX119_sample_spectrum_spectrum.wav	 2.108	 1.723	 16000	nb16000
../data/speech/test/clean/MDAB0_SI1669.wav	 ../spectrum/speech/test/noisy/destroyerengine/0dB/MDAB0_SI1039_sample_spectrum_spectrum.wav	 1.017	 1.165	 16000	nb16000
../data/speech/test/clean/MCMJ0_SI464.wav	 ../spectrum/speech/test/noisy/destroyerengine/0dB/MCMJ0_SI1094_sample_spectrum_spectrum.wav	 2.532	 2.175	 16000	nb16000
../data/speech/test/clean/FELC0_SI756.wav	 ../spectrum/speech/test/noisy/destroyerengine/0dB/FMGD0_SX304_sample_spectrum_spectrum.wav	 0.323	 1.059	 16000	nb16000
../data/speech/test/clean/MDAB0_SX409.wav	 ../spectrum/speech/test/noisy/destroyerengine/0dB/MDAB0_SI2299_sample_spectrum_spectrum.wav	 0.865	 1.132	 16000	nb16000
../data/speech/test/clean/MGRT0_SX10.wav	 ../spectrum/speech/test/noisy/destroyerengine/0dB/MCMJ0_SI602_sample_spectrum_spectrum.wav	 1.103	 1.187	 16000	nb16000
../data/speech/test/clean/MCMJ0_SX374.wav	 ../spectrum/speech/test/noisy/destroyerengine/0dB/MDAB0_SI1669_sample_spectrum_spectrum.wav	 0.902	 1.140	 16000	nb16000
../data/speech/test/clean/FDHC0_SX119.wav	 ../spectrum/speech/test/noisy/destroyerengine/0dB/FMGD0_SI2194_sample_spectrum_spectrum.wav	 0.884	 1.136	 16000	nb16000
../data/speech/test/clean/MCMJ0_SI602.wav	 ../spectrum/speech/test/noisy/destroyerengine/0dB/MCMJ0_SX194_sample_spectrum_spectrum.wav	 0.682	 1.101	 16000	nb16000
../data/speech/test/clean/MGRT0_SI1450.wav	 ../spectrum/speech/test/noisy/destroyerengine/0dB/FELC0_SX396_sample_spectrum_spectrum.wav	 2.259	 1.866	 16000	nb16000
../data/speech/test/clean/MDAB0_SX49.wav	 ../spectrum/speech/test/noisy/destroyerengine/0dB/FDHC0_SX389_sample_spectrum_spectrum.wav	 0.829	 1.125	 16000	nb16000
../data/speech/test/clean/MDAB0_SX319.wav	 ../spectrum/speech/test/noisy/destroyerengine/0dB/FELC0_SX306_sample_spectrum_spectrum.wav	 1.253	 1.231	 16000	nb16000
../data/speech/test/clean/FMGD0_SX34.wav	 ../spectrum/speech/test/noisy/destroyerengine/0dB/MDAB0_SX319_sample_spectrum_spectrum.wav	 0.903	 1.140	 16000	nb16000
../data/speech/test/clean/FMGD0_SX394.wav	 ../spectrum/speech/test/noisy/destroyerengine/0dB/FELC0_SX36_sample_spectrum_spectrum.wav	 0.562	 1.085	 16000	nb16000
../data/speech/test/clean/FDHC0_SI1559.wav	 ../spectrum/speech/test/noisy/destroyerengine/0dB/MCMJ0_SI464_sample_spectrum_spectrum.wav	 1.187	 1.210	 16000	nb16000
../data/speech/test/clean/FELC0_SX126.wav	 ../spectrum/speech/test/noisy/destroyerengine/0dB/MCMJ0_SX104_sample_spectrum_spectrum.wav	 2.622	 2.290	 16000	nb16000
../data/speech/test/clean/MGRT0_SX190.wav	 ../spectrum/speech/test/noisy/destroyerengine/5dB/FELC0_SI756_sample_spectrum_spectrum.wav	 0.807	 1.122	 16000	nb16000
../data/speech/test/clean/FELC0_SX216.wav	 ../spectrum/speech/test/noisy/destroyerengine/5dB/FELC0_SX216_sample_spectrum_spectrum.wav	 1.608	 1.378	 16000	nb16000
../data/speech/test/clean/FELC0_SX306.wav	 ../spectrum/speech/test/noisy/destroyerengine/5dB/MDAB0_SX409_sample_spectrum_spectrum.wav	 0.595	 1.089	 16000	nb16000
../data/speech/test/clean/MCMJ0_SX104.wav	 ../spectrum/speech/test/noisy/destroyerengine/5dB/FELC0_SI2016_sample_spectrum_spectrum.wav	 0.917	 1.143	 16000	nb16000
